"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2022,202201,847825,2022000612858,12896.0,2022008478251,210334,1,1,12896.0,1,0,1,30,6,1,100,0,0,6,63,1,10,50000,1,11
2022,202201,847825,2022000612858,12896.0,2022008478251,210334,1,4,12412.4,0,0,1,31,6,1,100,0,0,6,63,1,10,50000,1,11
2022,202201,847825,2022000612858,12896.0,2022008478251,210334,1,5,17570.8,0,0,2,29,6,1,100,0,0,6,65,1,10,45000,1,11
2022,202201,847986,2022000618722,23374.0,2022008479861,220234,1,1,23374.0,0,0,1,27,6,2,200,0,0,11,114,1,10,75000,1,11
2022,202201,848147,2022000624787,26114.4,2022008481471,10134,1,1,26114.4,0,0,2,47,6,1,100,0,0,3,30,1,10,24000,1,11
2022,202201,848470,2022000637280,10316.8,2022008484701,230334,1,2,9027.2,0,0,1,28,6,1,100,0,0,10,101,1,10,75000,1,11
2022,202201,848631,2022000643969,6770.4,2022008486311,230334,1,2,3224.0,1,0,2,41,6,8,802,0,0,6,65,1,10,53000,1,11
2022,202201,848631,2022000643969,6770.4,2022008486311,230334,1,3,8221.2,0,0,1,53,2,1,100,0,0,8,81,1,10,30000,1,11
2022,202201,848631,2022000643969,6770.4,2022008486311,230334,1,4,6931.6,0,0,2,46,6,1,100,0,0,10,101,1,10,30000,1,11
2022,202201,848792,2022000650492,11445.2,2022008487921,120234,1,2,10961.6,1,0,1,48,1,8,826,2,200,6,61,1,10,40000,2,20
2022,202201,848953,2022000656805,7254.0,2022008489531,150234,1,1,7415.2,1,0,2,62,4,1,100,0,0,10,101,1,10,6000,1,11
2022,202201,848953,2022000656805,7254.0,2022008489531,150234,1,3,7092.8,0,0,2,32,6,1,100,2,200,6,63,1,10,40000,1,11
2022,202201,849115,2022000663493,11122.8,2022008491151,120534,1,1,11122.8,1,0,2,61,6,1,100,0,0,11,114,1,10,150000,1,11
2022,202201,849115,2022000663493,11122.8,2022008491151,120534,1,2,15636.4,0,0,1,27,6,1,100,0,0,11,115,1,10,30000,1,11
2022,202201,849276,2022000670431,16120.0,2022008492761,160034,1,1,16120.0,0,0,1,52,1,1,100,0,0,3,30,1,10,150000,1,11
2022,202201,849276,2022000670431,16120.0,2022008492761,160034,1,2,14024.4,0,0,2,42,1,1,100,0,0,6,63,1,10,0,1,11
2022,202201,849437,2022000678234,9994.4,2022008494371,190134,1,2,10639.2,0,0,1,59,1,6,610,0,0,6,63,1,10,53000,1,11
2022,202201,849598,2022000685053,7737.6,2022008495981,110334,1,1,7576.4,0,0,2,56,6,2,200,0,0,7,71,1,10,52000,1,11
2022,202201,849759,2022000691909,11284.0,2022008497591,110534,1,1,11284.0,0,0,1,60,1,1,100,0,0,11,114,1,10,5700,1,11
2022,202201,849759,2022000691909,11284.0,2022008497591,110534,1,2,10155.6,0,0,2,60,1,4,400,0,0,10,101,1,10,175000,1,11
2022,202201,849921,2022000698884,11284.0,2022008499211,90434,1,1,11122.8,0,0,1,35,6,7,700,4,424,6,63,1,10,55000,1,11
2022,202201,849921,2022000698884,11284.0,2022008499211,90434,1,2,11767.6,0,0,1,48,2,7,700,4,424,0,2,1,10,50000,1,11
2022,202201,849921,2022000698884,11284.0,2022008499211,90434,1,3,9188.4,0,0,2,37,6,7,700,4,411,6,63,1,10,15000,1,11
2022,202201,849921,2022000698884,11284.0,2022008499211,90434,1,4,9510.8,0,0,1,30,6,7,700,4,498,6,61,1,10,30000,1,11
2022,202201,850082,2022000706005,33046.0,2022008500821,190434,1,1,33046.0,1,0,1,44,1,2,200,0,0,10,101,1,10,98000,1,11
2022,202201,850082,2022000706005,33046.0,2022008500821,190434,1,3,32401.2,0,0,2,18,6,2,200,0,0,5,50,1,10,8400,1,11
2022,202201,850243,2022000712618,18699.2,2022008502431,50334,1,1,18699.2,1,0,1,50,1,8,845,4,460,7,71,1,10,0,1,11
2022,202201,850243,2022000712618,18699.2,2022008502431,50334,1,2,12251.2,1,0,2,47,1,9,904,4,460,7,71,1,10,16000,1,11
2022,202201,850565,2022000726012,14830.4,2022008505651,120134,1,1,14830.4,2,1,2,26,1,1,100,0,0,10,101,1,10,35000,1,11
2022,202201,850727,2022000732851,9510.8,2022008507271,140434,1,1,9672.0,0,0,2,29,6,2,200,0,0,10,101,1,10,40000,1,11
2022,202201,851049,2022000746044,24341.2,2022008510491,10134,1,1,24341.2,0,0,2,53,4,1,100,0,0,8,81,1,10,250000,1,11
2022,202201,851210,2022000752721,11122.8,2022008512101,10134,1,1,11122.8,3,0,2,37,4,7,700,2,200,4,40,1,10,24000,1,11
2022,202201,851210,2022000752721,11122.8,2022008512101,10134,1,2,14669.2,3,0,1,38,4,7,700,2,200,6,63,1,10,24000,1,11
2022,202201,851694,2022000771767,8060.0,2022008516941,100334,1,1,8221.2,6,0,1,43,1,1,100,0,0,10,101,1,10,89000,1,11
2022,202201,851855,2022000778657,20633.6,2022008518551,190334,1,1,20633.6,1,0,1,44,1,1,100,0,0,10,101,1,10,60000,1,11
2022,202201,851855,2022000778657,20633.6,2022008518551,190334,1,2,18699.2,1,0,2,44,1,1,100,0,0,10,101,1,10,114000,1,11
2022,202201,852016,2022000784809,5964.4,2022008520161,110534,1,1,5964.4,0,0,2,63,4,1,100,0,0,10,101,1,10,50000,1,11
2022,202201,852177,2022000791747,12412.4,2022008521771,30134,1,1,12573.6,0,0,2,55,5,8,826,2,200,8,81,1,10,110000,1,11
2022,202201,852339,2022000798422,2901.6,2022008523391,210334,1,2,4997.2,0,0,1,51,4,2,200,0,0,10,101,1,10,25000,1,11
2022,202201,852500,2022000805719,11606.4,2022008525001,150334,1,1,11606.4,3,0,1,42,1,1,100,0,0,11,114,1,10,137000,1,11
2022,202201,852500,2022000805719,11606.4,2022008525001,150334,1,2,7254.0,3,0,2,42,1,4,400,0,0,11,116,1,10,200000,1,11
2022,202201,852822,2022000819600,10961.6,2022008528221,230334,1,1,10961.6,1,0,1,56,1,1,100,0,0,6,63,1,10,90000,1,11
2022,202201,852822,2022000819600,10961.6,2022008528221,230334,1,2,8543.6,1,0,2,57,1,1,100,0,0,7,71,1,10,102000,1,11
2022,202201,852983,2022000826688,19021.6,2022008529831,90634,1,2,20311.2,0,0,1,31,1,8,826,4,423,7,71,1,10,68000,1,11
2022,202201,853467,2022000845796,12412.4,2022008534671,30434,1,1,12412.4,0,0,2,55,4,1,100,0,0,7,71,1,10,75000,1,11
2022,202201,853467,2022000845796,12412.4,2022008534671,30434,1,2,14346.8,0,0,1,52,4,1,100,0,0,10,101,1,10,115000,1,11
2022,202201,853628,2022000853018,12251.2,2022008536281,250134,1,1,12412.4,0,0,2,63,1,1,100,0,0,6,64,1,10,55000,1,11
2022,202201,853789,2022000860260,33046.0,2022008537891,140634,1,1,32884.8,1,1,2,28,6,2,200,0,0,7,71,1,12,40000,1,11
2022,202201,853789,2022000860260,33046.0,2022008537891,140634,1,2,33690.8,1,1,1,33,6,2,200,0,0,10,101,1,10,35000,1,11
2022,202201,853951,2022000867671,7254.0,2022008539511,220134,1,1,7092.8,1,0,2,61,1,1,100,0,0,6,63,1,10,18500,1,11
2022,202201,853951,2022000867671,7254.0,2022008539511,220134,1,2,8221.2,1,0,1,65,1,1,100,0,0,6,65,1,10,89000,2,20
2022,202201,853951,2022000867671,7254.0,2022008539511,220134,1,3,13863.2,2,2,2,36,6,1,100,0,0,8,81,1,12,52000,1,11
2022,202201,854112,2022000874688,31272.8,2022008541121,200234,1,1,31272.8,0,0,1,41,1,1,100,0,0,10,101,1,10,150000,1,11
2022,202201,854112,2022000874688,31272.8,2022008541121,200234,1,2,29822.0,0,0,2,35,1,1,100,0,0,10,101,1,10,48000,1,11
2022,202201,855240,2022000919496,9188.4,2022008552401,190334,1,3,15475.2,0,0,1,28,6,2,200,0,0,10,101,1,10,80000,1,11
2022,202201,855401,2022000926558,5803.2,2022008554011,150134,1,1,5964.4,1,0,2,38,1,6,640,0,0,11,114,1,10,91000,1,11
2022,202201,855401,2022000926558,5803.2,2022008554011,150134,1,2,9349.6,1,0,1,39,1,1,100,0,0,6,65,1,10,21600,1,11
2022,202201,855563,2022000933091,9188.4,2022008555631,90134,1,3,14830.4,0,0,2,28,6,6,610,0,0,10,101,1,10,82000,1,11
2022,202201,855724,2022000939694,9833.2,2022008557241,150334,1,1,9833.2,1,0,2,52,4,1,100,0,0,6,63,1,10,18000,1,11
2022,202201,855885,2022000946083,14024.4,2022008558851,60534,1,1,14185.6,2,0,2,40,4,1,100,0,0,6,64,1,10,75000,1,11
2022,202201,856046,2022000952216,9833.2,2022008560461,150434,1,1,9833.2,0,0,1,56,1,6,610,0,0,11,114,1,10,425000,1,11
2022,202201,856046,2022000952216,9833.2,2022008560461,150434,1,2,6931.6,0,0,2,51,1,6,610,0,0,10,101,1,10,4000,1,11
2022,202201,856207,2022000959120,14669.2,2022008562071,140534,1,1,14508.0,0,0,1,59,1,2,200,0,0,11,114,1,10,175000,1,11
2022,202201,856207,2022000959120,14669.2,2022008562071,140534,1,2,13863.2,0,0,2,63,1,2,200,0,0,11,116,1,10,100000,1,11
2022,202201,856369,2022000966065,3385.2,2022008563691,200334,1,2,3062.8,2,0,1,53,1,1,100,0,0,6,63,1,10,90000,1,11
2022,202201,856530,2022000972588,5642.0,2022008565301,30334,1,1,5642.0,2,0,2,57,1,4,400,0,0,0,2,1,10,0,1,11
2022,202201,856530,2022000972588,5642.0,2022008565301,30334,1,2,4997.2,2,0,1,56,1,4,400,0,0,2,22,1,10,0,1,11
2022,202201,856530,2022000972588,5642.0,2022008565301,30334,1,4,4674.8,0,0,1,30,6,4,400,0,0,8,81,1,10,11000,1,11
2022,202201,856530,2022000972588,5642.0,2022008565301,30334,1,6,4513.6,1,0,1,38,1,4,400,0,0,5,50,1,10,0,1,11
2022,202201,857013,2022000993316,6609.2,2022008570131,230234,1,1,6609.2,1,0,1,53,1,6,610,0,0,11,114,1,10,150000,1,11
2022,202201,857175,2022000999447,16120.0,2022008571751,60334,1,2,7898.8,0,0,2,29,6,1,100,0,0,10,101,1,10,50000,1,11
2022,202201,857497,2022001012259,56581.2,2022008574971,230334,1,1,56581.2,1,0,2,57,3,2,200,0,0,7,71,1,10,60000,1,11
2022,202201,857497,2022001012259,56581.2,2022008574971,230334,1,2,67704.0,0,0,2,22,6,2,200,0,0,7,71,1,10,10000,1,11
2022,202201,857658,2022001019332,11606.4,2022008576581,30734,1,1,11606.4,1,0,2,37,1,6,610,0,0,10,101,1,10,99000,1,11
2022,202201,859754,2022001102555,11928.8,2022008597541,30334,1,1,11928.8,0,0,1,41,4,1,100,0,0,11,116,1,10,6000,1,11
2022,202201,860076,2022001114631,9188.4,2022008600761,120234,1,1,9027.2,1,0,1,63,4,1,100,0,0,6,65,1,10,0,2,20
2022,202201,860076,2022001114631,9188.4,2022008600761,120234,1,3,9349.6,1,1,2,33,1,1,100,0,0,6,63,1,10,35000,1,11
2022,202201,860076,2022001114631,9188.4,2022008600761,120234,1,5,10155.6,1,1,1,35,1,1,100,0,0,6,63,1,10,50000,1,11
2022,202201,860237,2022001120823,57709.6,2022008602371,90434,1,1,57870.8,1,0,1,64,1,1,100,0,0,11,114,1,10,122000,1,11
2022,202201,860399,2022001128034,12412.4,2022008603991,110434,1,1,12412.4,0,0,1,55,1,1,100,0,0,11,116,1,10,50000,1,11
2022,202201,860399,2022001128034,12412.4,2022008603991,110434,1,2,9833.2,0,0,2,61,1,1,100,0,0,11,114,1,10,30000,1,11
2022,202201,860721,2022001141000,43362.8,2022008607211,190534,1,1,43524.0,1,1,1,46,6,7,700,4,423,6,63,1,10,14000,1,11
2022,202201,861366,2022001170053,5480.8,2022008613661,160034,1,1,5480.8,0,0,1,62,6,1,100,0,0,10,101,1,10,0,1,11
2022,202201,861527,2022001176143,9027.2,2022008615271,110434,1,2,14185.6,0,0,1,46,6,1,100,0,0,6,63,1,10,5000,1,11
2022,202201,861849,2022001190014,14024.4,2022008618491,90234,1,1,13863.2,0,0,2,65,4,1,100,0,0,6,63,1,10,80000,1,11
2022,202201,862011,2022001196970,6286.8,2022008620111,150434,1,1,6286.8,0,0,1,48,6,1,100,0,0,11,115,1,10,708000,1,11
2022,202201,862172,2022001203935,12090.0,2022008621721,150334,1,1,11928.8,2,0,1,50,1,6,610,0,0,10,101,1,10,168000,1,11
2022,202201,862172,2022001203935,12090.0,2022008621721,150334,1,2,7415.2,2,0,2,42,1,6,610,0,0,11,114,1,10,154000,1,11
2022,202201,862333,2022001210323,11928.8,2022008623331,220134,1,1,11928.8,2,2,1,29,1,1,100,0,0,10,101,1,10,160000,1,11
2022,202201,862494,2022001217336,14830.4,2022008624941,120334,1,2,18215.6,0,0,1,55,6,1,100,0,0,10,101,1,10,56000,1,11
2022,202201,862655,2022001224418,10155.6,2022008626551,110334,1,1,10155.6,0,0,1,60,1,1,100,0,0,6,64,1,10,145000,1,11
2022,202201,862655,2022001224418,10155.6,2022008626551,110334,1,2,9349.6,0,0,2,58,1,1,100,0,0,11,115,1,10,95000,1,11
2022,202201,862817,2022001231063,7576.4,2022008628171,110434,1,1,7576.4,0,0,2,61,4,1,100,0,0,10,101,1,10,125000,1,11
2022,202201,862978,2022001236845,40461.2,2022008629781,100334,1,1,40461.2,0,0,2,27,6,1,100,0,0,6,65,1,10,60000,1,11
2022,202201,863300,2022001250024,20956.0,2022008633001,90634,1,1,20956.0,0,0,1,32,6,1,100,0,0,11,116,1,10,60000,1,11
2022,202201,863461,2022001256295,24663.6,2022008634611,140634,1,1,24502.4,2,0,1,30,1,7,700,0,0,6,63,1,10,72000,1,11
2022,202201,863784,2022001269350,6770.4,2022008637841,60534,1,2,10639.2,0,0,1,23,6,8,826,2,200,10,101,1,10,17900,1,11
2022,202201,863784,2022001269350,6770.4,2022008637841,60534,1,3,8543.6,0,0,2,21,6,8,826,2,200,8,81,1,10,23000,1,11
2022,202201,863945,2022001276105,14024.4,2022008639451,30634,1,2,18215.6,0,0,2,65,1,4,400,0,0,11,114,1,10,203000,1,11
2022,202201,864106,2022001282643,18054.4,2022008641061,60334,1,2,25630.8,5,1,1,38,1,7,700,4,416,1,17,1,10,25000,1,11
2022,202201,864106,2022001282643,18054.4,2022008641061,60334,1,3,22406.8,2,2,1,25,6,7,700,4,416,6,63,1,10,12000,1,11
2022,202201,864106,2022001282643,18054.4,2022008641061,60334,1,10,20311.2,0,0,2,19,2,7,700,4,416,6,63,1,10,5600,1,11
2022,202201,864590,2022001302427,52551.2,2022008645901,140634,1,1,52712.4,0,0,2,31,1,6,610,0,0,11,114,1,10,120000,1,11
2022,202201,864590,2022001302427,52551.2,2022008645901,140634,1,2,64480.0,0,0,1,31,1,6,610,0,0,10,101,1,10,50000,1,11
2022,202201,864751,2022001308142,7737.6,2022008647511,30234,1,2,7092.8,0,0,2,49,6,1,100,0,0,6,63,1,10,43000,1,11
2022,202201,864751,2022001308142,7737.6,2022008647511,30234,1,3,8382.4,0,0,2,57,6,1,100,0,0,6,63,1,10,33500,1,11
2022,202201,864751,2022001308142,7737.6,2022008647511,30234,1,4,11928.8,0,0,1,52,4,8,885,2,200,11,114,1,10,12500,1,11
2022,202201,864912,2022001313950,14669.2,2022008649121,260134,1,3,1934.4,0,0,1,41,6,1,100,0,0,11,114,1,10,70000,1,11
2022,202201,865235,2022001327392,30789.2,2022008652351,190434,1,1,30789.2,3,0,2,33,6,2,200,0,0,6,63,1,10,5400,1,11
2022,202201,865396,2022001334875,9833.2,2022008653961,110434,1,1,9833.2,0,0,1,62,1,1,100,0,0,8,81,1,10,40000,1,11
2022,202201,865396,2022001334875,9833.2,2022008653961,110434,1,2,8060.0,0,0,2,61,1,1,100,0,0,6,64,1,10,60000,1,11
2022,202201,865557,2022001341809,27081.6,2022008655571,120134,1,1,27242.8,2,0,1,49,1,1,100,0,0,6,63,1,10,156000,2,20
2022,202201,865557,2022001341809,27081.6,2022008655571,120134,1,2,26759.2,2,0,2,45,1,1,100,0,0,6,61,1,10,20000,1,11
2022,202201,865557,2022001341809,27081.6,2022008655571,120134,1,3,22406.8,0,0,2,19,6,1,100,0,0,6,63,1,10,2200,1,11
2022,202201,865879,2022001354208,12412.4,2022008658791,140334,1,1,12412.4,0,0,2,47,6,6,610,0,0,6,63,1,10,500,1,11
2022,202201,866041,2022001359982,33852.0,2022008660411,140434,1,1,33852.0,2,1,2,39,1,1,100,0,0,10,101,1,10,190000,1,11
2022,202201,866041,2022001359982,33852.0,2022008660411,140434,1,2,37720.8,2,1,1,40,1,1,100,0,0,10,101,1,10,250000,1,11
2022,202201,866363,2022001372905,18538.0,2022008663631,150234,1,5,12896.0,1,0,2,46,1,6,620,0,0,6,63,1,10,10000,1,11
2022,202201,866524,2022001378907,34013.2,2022008665241,150234,1,1,34013.2,1,0,2,48,1,1,100,0,0,10,101,1,10,12000,1,11
2022,202201,866524,2022001378907,34013.2,2022008665241,150234,1,2,50616.8,1,0,1,47,1,1,100,0,0,10,101,1,10,115000,1,11
2022,202201,866685,2022001384618,18699.2,2022008666851,190534,1,1,18538.0,0,0,1,26,1,7,700,4,426,8,81,1,10,140000,1,11
2022,202201,866685,2022001384618,18699.2,2022008666851,190534,1,2,22245.6,0,0,2,26,1,7,700,4,416,8,81,1,10,65000,1,11
2022,202201,866847,2022001391173,14830.4,2022008668471,140434,1,1,14830.4,2,0,1,48,1,6,666,0,0,11,114,1,10,105000,1,11
2022,202201,866847,2022001391173,14830.4,2022008668471,140434,1,2,7415.2,2,0,2,43,1,6,666,0,0,10,101,1,10,150000,1,11
2022,202201,867169,2022001404863,8866.0,2022008671691,30434,1,2,10316.8,0,0,1,62,4,1,100,0,0,6,63,1,10,57000,1,11
2022,202201,867491,2022001417579,18376.8,2022008674911,110634,1,1,18538.0,2,2,1,37,1,6,610,0,0,10,101,1,10,250000,1,11
2022,202201,867653,2022001425145,21117.2,2022008676531,140534,1,1,21278.4,0,0,1,52,1,6,610,0,0,6,61,1,10,19000,1,11
2022,202201,867653,2022001425145,21117.2,2022008676531,140534,1,3,11606.4,0,0,1,25,6,6,610,0,0,10,101,1,10,26000,1,11
2022,202201,868136,2022001444076,9188.4,2022008681361,90534,1,1,9188.4,1,1,2,38,6,1,100,3,300,7,71,1,12,110000,1,11
2022,202201,868136,2022001444076,9188.4,2022008681361,90534,1,2,7576.4,1,1,1,37,4,1,100,2,200,11,114,1,10,100000,2,20
2022,202201,869748,2022000087277,2740.4,2022008697481,50035,1,2,2901.6,0,0,2,24,6,8,826,4,498,7,71,1,10,9600,1,11
2022,202201,869909,2022000116429,5803.2,2022008699091,40035,1,1,5803.2,0,0,1,31,6,1,100,1,100,10,101,1,10,60000,1,11
2022,202201,870232,2022000172731,25469.6,2022008702321,40035,1,1,25469.6,0,0,1,24,6,1,100,0,0,7,71,1,14,23500,1,12
2022,202201,870877,2022000281767,18860.4,2022008708771,100135,1,1,18860.4,4,0,2,43,1,1,100,0,0,11,114,1,10,36000,1,11
2022,202201,870877,2022000281767,18860.4,2022008708771,100135,1,2,11606.4,4,0,1,46,1,1,100,0,0,11,114,1,10,85000,1,11
2022,202201,870877,2022000281767,18860.4,2022008708771,100135,1,3,19344.0,0,0,2,21,6,1,100,0,0,7,71,1,10,10800,1,11
2022,202201,871360,2022000366345,26275.6,2022008713601,40035,1,1,26275.6,0,0,1,24,2,1,100,0,0,7,71,1,10,30000,1,11
2022,202201,871521,2022000393893,10961.6,2022008715211,70435,1,2,12734.8,2,0,1,33,6,1,100,0,0,7,71,1,10,30900,1,11
2022,202201,871521,2022000393893,10961.6,2022008715211,70435,1,3,18860.4,0,0,2,18,6,1,100,0,0,4,40,1,10,70,1,11
2022,202201,871521,2022000393893,10961.6,2022008715211,70435,1,5,11928.8,0,0,1,38,6,1,100,0,0,7,71,1,10,45000,1,11
2022,202201,871683,2022000424019,22406.8,2022008716831,80035,1,1,22406.8,4,0,2,37,6,1,100,4,498,6,63,1,12,24000,1,11
2022,202201,872327,2022000533216,42073.2,2022008723271,50035,1,1,42073.2,0,0,1,63,4,7,700,1,100,8,81,1,10,70000,1,11
2022,202201,872489,2022000563638,23212.8,2022008724891,70335,1,1,23051.6,0,0,2,55,4,1,100,1,100,7,71,1,10,46000,1,11
2022,202201,872811,2022000614053,11606.4,2022008728111,70235,1,1,11606.4,0,0,2,59,6,1,100,0,0,11,114,1,10,50000,1,11
2022,202201,873133,2022000673181,11445.2,2022008731331,50035,1,1,11284.0,2,0,1,46,1,7,700,1,100,6,63,1,10,25000,1,11
2022,202201,873456,2022000728085,7092.8,2022008734561,20035,1,3,17570.8,0,0,1,48,4,8,826,1,100,6,63,1,10,4000,1,11
2022,202201,873456,2022000728085,7092.8,2022008734561,20035,1,4,15636.4,0,0,1,37,6,8,826,1,100,6,65,1,12,70,1,11
2022,202201,873778,2022000786376,5803.2,2022008737781,70135,1,1,5803.2,1,0,2,53,1,4,400,0,0,6,63,1,10,40000,1,11
2022,202201,873778,2022000786376,5803.2,2022008737781,70135,1,2,14991.6,1,0,1,56,1,4,400,0,0,6,63,1,10,60000,2,20
2022,202201,873778,2022000786376,5803.2,2022008737781,70135,1,3,12896.0,0,0,1,25,6,4,400,0,0,11,114,1,10,25000,1,11
2022,202201,874101,2022000839380,8221.2,2022008741011,90035,1,3,1934.4,1,0,2,52,4,1,100,0,0,7,71,1,10,22500,1,11
2022,202201,874262,2022000863453,12573.6,2022008742621,90035,1,1,12573.6,0,0,1,48,6,1,100,1,100,6,64,1,10,14000,1,11
2022,202201,874745,2022000952130,14830.4,2022008747451,60035,1,3,11284.0,1,0,1,48,4,8,826,4,498,6,63,1,10,2600,1,11
2022,202201,875068,2022001007913,2579.2,2022008750681,50035,1,1,2579.2,1,0,2,45,4,8,802,1,100,11,114,1,10,57000,1,11
2022,202201,875551,2022001086964,9510.8,2022008755511,70135,1,3,24663.6,0,0,1,33,6,8,826,4,450,6,63,1,10,14000,1,11
2022,202201,875874,2022001140120,17570.8,2022008758741,20035,1,1,17570.8,0,0,1,41,6,8,826,0,0,5,50,1,10,26000,1,11
2022,202201,875874,2022001140120,17570.8,2022008758741,20035,1,2,8866.0,0,0,2,53,4,8,826,0,0,6,63,1,10,24000,1,11
2022,202201,876035,2022001166344,12896.0,2022008760351,80035,1,1,12896.0,0,0,1,52,4,1,100,0,0,11,114,1,10,145000,1,11
2022,202201,876035,2022001166344,12896.0,2022008760351,80035,1,2,14185.6,0,0,2,42,4,1,100,0,0,10,101,1,10,90000,1,11
2022,202201,876357,2022001222197,13218.4,2022008763571,70635,1,2,13057.2,0,0,2,62,4,1,100,0,0,8,81,1,10,16300,1,11
2022,202201,876680,2022001279372,24502.4,2022008766801,70435,1,1,24502.4,0,0,2,60,4,2,200,0,0,8,81,1,10,36400,1,11
2022,202201,876841,2022001312584,12573.6,2022008768411,70135,1,1,12734.8,0,0,1,57,1,1,100,0,0,5,50,1,10,45000,1,11
2022,202201,876841,2022001312584,12573.6,2022008768411,70135,1,2,11606.4,0,0,2,49,1,1,100,0,0,6,65,1,10,22200,2,20
2022,202201,877163,2022001368647,25630.8,2022008771631,70435,1,1,25630.8,1,1,1,39,3,7,700,1,100,5,50,1,10,75000,1,11
2022,202201,877325,2022001393332,11928.8,2022008773251,70435,1,1,11767.6,0,0,2,32,6,1,100,0,0,11,114,1,10,60000,1,11
2022,202201,877486,2022001423108,11606.4,2022008774861,100135,1,2,11606.4,1,0,2,48,1,8,826,1,100,7,71,1,10,30000,1,11
2022,202201,879420,2022010024953,2095.6,2022008794201,80036,4,1,2095.6,0,0,2,21,6,1,100,0,0,7,71,1,10,5100,1,11
2022,202201,880387,2022010037908,8382.4,2022008803871,90636,4,1,8382.4,0,0,2,18,6,1,100,0,0,6,63,1,10,3500,1,11
2022,202201,880710,2022010042498,9349.6,2022008807101,40336,4,1,9349.6,0,0,2,19,6,1,100,0,0,7,71,1,12,10000,1,11
2022,202201,881032,2022010046785,8221.2,2022008810321,40136,4,1,8221.2,0,0,2,51,6,1,100,0,0,6,63,1,10,200,1,11
2022,202201,882644,2022010069147,7898.8,2022008826441,150036,4,1,7898.8,0,0,1,20,6,2,200,0,0,6,65,1,10,4500,1,11
2022,202201,885546,2022010108539,8704.8,2022008855461,320236,4,1,8704.8,0,0,1,19,6,1,100,0,0,7,71,1,10,2000,1,11
2022,202201,886997,2022010128343,3224.0,2022008869971,20036,4,1,3224.0,0,0,1,51,6,2,200,0,0,11,114,1,10,61000,1,11
2022,202201,887803,2022010140151,13540.8,2022008878031,40236,4,1,13540.8,0,0,2,20,6,1,100,0,0,7,71,1,10,6000,1,11
2022,202201,889576,2022010163568,10961.6,2022008895761,230036,4,1,10961.6,0,0,1,21,6,1,100,0,0,7,71,1,10,2700,1,11
2022,202201,891349,2022000006968,8060.0,2022008913491,220436,1,1,8221.2,0,0,2,44,6,1,100,0,0,8,81,1,10,20000,1,11
2022,202201,891671,2022000013370,13540.8,2022008916711,20036,1,1,13540.8,0,0,1,49,6,1,100,0,0,10,101,1,10,75000,1,11
2022,202201,891994,2022000018997,24824.8,2022008919941,270136,1,1,24986.0,1,0,2,41,1,7,700,4,412,6,64,1,10,26000,1,11
2022,202201,891994,2022000018997,24824.8,2022008919941,270136,1,2,38688.0,1,0,1,43,1,8,826,2,200,6,61,1,10,10000,1,11
2022,202201,892155,2022000022208,11122.8,2022008921551,330436,1,1,11284.0,2,2,1,43,1,1,100,0,0,11,116,1,10,115000,1,11
2022,202201,892155,2022000022208,11122.8,2022008921551,330436,1,2,8866.0,2,2,2,41,1,8,826,4,498,11,116,1,10,5000,1,11
2022,202201,892477,2022000028544,10316.8,2022008924771,290236,1,1,10478.0,0,0,1,58,1,1,100,0,0,6,63,1,10,0,1,11
2022,202201,892639,2022000031685,17248.4,2022008926391,70236,1,1,17248.4,2,0,1,50,1,1,100,0,0,8,81,1,10,95000,2,20
2022,202201,892639,2022000031685,17248.4,2022008926391,70236,1,2,12251.2,2,0,2,46,1,1,100,0,0,8,81,1,12,0,2,20
2022,202201,892800,2022000034800,9994.4,2022008928001,311136,1,1,9833.2,2,0,1,42,1,4,400,0,0,11,114,1,10,761000,1,11
2022,202201,892961,2022000037955,22406.8,2022008929611,421236,1,3,21278.4,0,0,2,31,6,2,200,0,0,10,101,1,10,124000,1,11
2022,202201,893122,2022000040693,17570.8,2022008931221,150036,1,1,17570.8,1,0,2,61,4,1,100,0,0,6,64,1,10,35000,1,11
2022,202201,893122,2022000040693,17570.8,2022008931221,150036,1,2,10961.6,0,0,2,38,1,1,100,0,0,8,81,1,10,45000,1,11
2022,202201,893122,2022000040693,17570.8,2022008931221,150036,1,3,12734.8,0,0,1,34,1,1,100,0,0,8,81,1,10,35000,1,11
2022,202201,893445,2022000046688,6931.6,2022008934451,331236,1,1,7092.8,0,0,1,41,3,1,100,0,0,7,71,1,10,0,1,11
2022,202201,893767,2022000052424,18054.4,2022008937671,330236,1,1,18054.4,0,0,1,64,1,1,100,0,0,10,101,1,10,135000,1,11
2022,202201,893767,2022000052424,18054.4,2022008937671,330236,1,2,16442.4,0,0,2,64,1,1,100,0,0,6,65,1,10,100000,1,11
2022,202201,893928,2022000055481,2901.6,2022008939281,320236,1,1,2901.6,0,0,2,62,1,1,100,0,0,11,114,1,10,125000,1,11
2022,202201,894089,2022000058735,7737.6,2022008940891,130036,1,1,7737.6,5,2,1,33,1,1,100,0,0,2,26,1,10,90000,1,11
2022,202201,894251,2022000062365,8221.2,2022008942511,410336,1,1,8221.2,0,0,1,21,6,4,400,0,0,6,63,1,10,18000,1,11
